Référence	ContexteGauche	Pivot	ContexteDroit
1740_Prevost_Grecque1	ma promesse. Le témoignage du malheureux qui	avait	abusé de son enfance, fit sur elle plus d’impression que
1740_Prevost_Grecque1	qu’il lui devait. Il ne m’	avait	point fait d’objection contre la possibilité de la retrouver. J’
1740_Prevost_Grecque1	Grecque à sortir avec moi, la nuit	avait	commencé à s’approcher ; de sorte que l’obscurité se trouvait
1740_Prevost_Grecque1	mais un de ses domestiques, qui m’	avait	vu le matin, me dit qu’en l’attendant, je
1740_Prevost_Grecque1	Je me fis introduire avec Théophé, qui	avait	la tête couverte d’un voile. À peine eus -je fait
1740_Prevost_Grecque1	aîné, me répondit froidement qu’il y	avait	peu d’apparence que je fisse goûter à son père une histoire
1740_Prevost_Grecque1	pas surpasser dix-huit ans, et qui m’	avait	frappé d’abord par la ressemblance que je lui avais trouvée avec
1740_Prevost_Grecque1	me fit dire par le domestique qui m’	avait	reçu, qu’après l’explication qu’il avait eue avec moi
1740_Prevost_Grecque1	reçu, qu’après l’explication qu’il	avait	eue avec moi, il s’étonnait que je prétendisse le forcer
1740_Prevost_Grecque1	eusse crue capable après la difficulté qu’elle	avait	marquée à me suivre. Je remettais à lui déclarer mes vues
1740_Prevost_Grecque1	devait être tranquille avec la certitude qu’elle	avait	de ne manquer de rien. Elle me dit que ce qui
1740_Prevost_Grecque1	Théophé qui passait pour certaine à mes yeux	avait	achevé d’effacer les idées importunes qui revenaient toujours blesser ma délicatesse
1740_Prevost_Grecque1	qui revenaient toujours blesser ma délicatesse. Elle	avait	essuyé des épreuves révoltantes ; mais avec tant de belles qualités et
1740_Prevost_Grecque1	Il se hâta d’ajouter qu’il n’	avait	pas laissé de lui représenter son départ, que je serais surpris
1740_Prevost_Grecque1	moins quelque éclaircissement sur sa conduite. Elle	avait	répondu qu’elle ignorait elle -même à quoi elle allait s’exposer
1740_Prevost_Grecque1	il me dit que s’il n’y	avait	rien de plus caché dans ses aventures que ce qu’il en
1740_Prevost_Grecque1	la porte sur les personnes qu’on y	avait	vues depuis neuf heures. À l’égard de l’autre,
1740_Prevost_Grecque1	de lui -même si c’était lui qui	avait	envoyé chercher sa fille. J’attendis son retour avec une impatience
1740_Prevost_Grecque1	que j’avais quitté Théophé, elle l’	avait	fait appeler dans sa chambre, et qu’après un discours fort
1740_Prevost_Grecque1	fort touchant sur sa situation, elle lui	avait	demandé son secours pour exécuter une résolution à laquelle elle était absolument
1740_Prevost_Grecque1	. Ne pouvant soutenir plus longtemps, lui	avait	-elle dit, les regards de ceux qui connaissaient sa honte et
1740_Prevost_Grecque1	connaissaient sa honte et ses infortunes, elle	avait	pris le parti de quitter secrètement Constantinople et de se rendre dans
1740_Prevost_Grecque1	Elle confessait qu’après les faveurs qu’elle	avait	reçues de moi, c’était les reconnaître mal que de se
1740_Prevost_Grecque1	étais l’homme du monde à qui elle	avait	le plus d’obligation, j’étais aussi celui pour qui elle
1740_Prevost_Grecque1	, j’étais aussi celui pour qui elle	avait	le plus d’estime, et par conséquent celui dont la présence
1740_Prevost_Grecque1	du jour, au port, où elle	avait	trouvé un vaisseau messinois dont elle était résolue de profiter pour se
1740_Prevost_Grecque1	l’hôtellerie où le maître de langues l’	avait	laissée. Mais on nous apprit qu’elle était dans sa chambre
1740_Prevost_Grecque1	sa chambre avec un jeune homme qu’elle	avait	fait appeler en le voyant passer sur le port. Je demandai
1740_Prevost_Grecque1	visite. Théophé, que le jeune homme	avait	reconnue aussitôt et qu’il avait embrassée avec la plus vive tendresse
1740_Prevost_Grecque1	jeune homme avait reconnue aussitôt et qu’il	avait	embrassée avec la plus vive tendresse, avait paru répondre fort librement
1740_Prevost_Grecque1	avait embrassée avec la plus vive tendresse,	avait	paru répondre fort librement à ses caresses. Ils s’étaient enfermés
1740_Prevost_Grecque1	étaient enfermés ensemble, et personne ne les	avait	interrompus depuis plus d’une heure. Je crus toutes mes prédictions
1740_Prevost_Grecque1	me dit que le jeune homme qu’il	avait	trouvé avec elle était le plus jeune des trois fils de Condoidi
1740_Prevost_Grecque1	Toute la figure, pour laquelle il m’	avait	paru jusqu’alors que je n’avais eu qu’une admiration modérée
1740_Prevost_Grecque1	confusion, elle m’assura qu’elle n’	avait	rien à se reprocher du côté de la reconnaissance ; et si
1740_Prevost_Grecque1	de langues, me dit -elle, m’	avait	rendu compte des sentiments qu’elle emportait pour moi, je ne
1740_Prevost_Grecque1	justifier par les mêmes raisons qu’il m’	avait	apportées, et venant au jeune Condoidi, que je ne pouvais
1740_Prevost_Grecque1	le souvenir de l’affection qu’il lui	avait	marquée la veille l’avait portée à le faire appeler. Ce
1740_Prevost_Grecque1	qu’il lui avait marquée la veille l’	avait	portée à le faire appeler. Ce qu’elle venait d’apprendre
1740_Prevost_Grecque1	nouvelle raison de précipiter son départ. Condoidi	avait	déclaré à ses trois fils qu’il ne lui restait pas le
1740_Prevost_Grecque1	à la recevoir dans sa famille, il	avait	défendu au contraire à ses fils de former la moindre liaison avec
1740_Prevost_Grecque1	laquelle il sentait redoubler son affection, l’	avait	exhortée lui -même à se défier de l’humeur de son père
1740_Prevost_Grecque1	trouvant déterminée à quitter Constantinople, il lui	avait	offert de se joindre à elle pour l’accompagner dans son voyage
1740_Prevost_Grecque1	répondre que la plus forte raison qu’elle	avait	de fuir étant la crainte qu’on lui inspirait de son père
1740_Prevost_Grecque1	je ne pus distinguer. Condoidi, qui	avait	su d’elle qui j’étais, marqua tant de joie de
1740_Prevost_Grecque1	qu’avec autant d’esprit qu’elle en	avait	naturellement, elle dut s’apercevoir qu’il venait de quelque autre
1740_Prevost_Grecque1	de chambre, sous prétexte que Théophé n’	avait	encore personne pour la servir ; mais au fond, pour m’
1740_Prevost_Grecque1	général du dernier empereur grec, et qui	avait	fait trembler Mahomet II peu de jours avant la prise de Constantinople
1740_Prevost_Grecque1	suivre par des chemins où il n’y	avait	point d’espérance de faire passer une armée, et, s’
1740_Prevost_Grecque1	perdit que deux hommes. Mais il n’	avait	conservé la vie que pour la perdre encore plus glorieusement dans l’
1740_Prevost_Grecque1	Un riche Grec, leur proche parent,	avait	fait un testament à sa mort, par lequel il leur laissait
1740_Prevost_Grecque1	de la succession. La femme de Condoidi	avait	été enlevée dans ces circonstances, et les prélats grecs n’avaient
1740_Prevost_Grecque1	Condoidi, après avoir reconnu son intendant,	avait	moins pensé à faire des informations sur les aventures de sa femme
1740_Prevost_Grecque1	reconnu coupable de l’enlèvement et qu’il	avait	déclaré leur mort. Il avait espéré que, dans quelque situation
1740_Prevost_Grecque1	qu’il avait déclaré leur mort. Il	avait	espéré que, dans quelque situation qu’elles eussent pu tomber,
1740_Prevost_Grecque1	pas même ignoré la confidence que ce misérable	avait	faite au cadi, il avait été le plus ardent à la
1740_Prevost_Grecque1	ce misérable avait faite au cadi, il	avait	été le plus ardent à la faire passer pour une imposture,
1740_Prevost_Grecque1	passer pour une imposture, et il n’	avait	point eu de repos qu’il ne l’eût vu conduire au
1740_Prevost_Grecque1	si elle était tombée du ciel, l’	avait	jeté dans une mortelle alarme. Loin d’être porté à faire
1740_Prevost_Grecque1	de chambre m’attendait avec impatience. Il	avait	été vivement tenté pendant le jour de quitter le poste où je
1740_Prevost_Grecque1	présents, et le maître de langues l’	avait	entretenu fort longtemps d’un air très mystérieux. Mon valet,
1740_Prevost_Grecque1	qui n’entendait point la langue turque,	avait	affecté d’autant plus aisément de ne rien remarquer, que n’
1740_Prevost_Grecque1	observer dans l’éloignement. Ce qui lui	avait	paru le plus étrange, était d’avoir vu les présents du
1740_Prevost_Grecque1	appartement, et le plus souvent qu’il	avait	pu sur elle -même, il n’avait pas vu porter ces
1740_Prevost_Grecque1	avait pu sur elle -même, il n’	avait	pas vu porter ces galanteries dans sa chambre. J’avais si
1740_Prevost_Grecque1	. Il comprit au premier mot qu’il	avait	mal réussi à se déguiser. Et ne se promettant rien de
1740_Prevost_Grecque1	la participation de Théophé, à qui il	avait	représenté ses besoins, il avait tourné les présents du Sélictar à
1740_Prevost_Grecque1	qui il avait représenté ses besoins, il	avait	tourné les présents du Sélictar à son usage. La somme d’
1740_Prevost_Grecque1	à son usage. La somme d’argent	avait	eu le même sort que les étoffes. « Je suis pauvre
1740_Prevost_Grecque1	aveu, de pénétrer les motifs qu’il	avait	eus pour se prêter si facilement à sa fuite. Je perdis
1740_Prevost_Grecque1	probité, je lui déclarai qu’il n’	avait	plus rien à espérer de mon amitié. Cette chaleur fut une
1740_Prevost_Grecque1	fidélité et de leur zèle. La femme	avait	servi dans plusieurs sérails. Elle était Grecque comme Théophé. L’
1740_Prevost_Grecque1	elle s’expliquât sur le goût qu’elle	avait	pour moi, que sur le repos et la sûreté que je
1740_Prevost_Grecque1	, paraissant sortir d’un doute qu’elle	avait	eu peine à vaincre, elle me dit que sans changer de
1740_Prevost_Grecque1	de sentiment sur la nécessité qu’il y	avait	pour elle de quitter la Turquie, elle convenait que pour attendre
1740_Prevost_Grecque1	campagne, je n’examinai point si elle	avait	compris mes intentions, ni si sa réponse était un consentement ou
1740_Prevost_Grecque1	pris pour un de ses gens, il	avait	cru s’en défaire en disant que j’étais avec Théophé ;
1740_Prevost_Grecque1	avec Théophé ; mais ce seigneur n’en	avait	paru que plus empressé pour descendre, et lui avait même ordonné
1740_Prevost_Grecque1	que plus empressé pour descendre, et lui	avait	même ordonné de m’avertir que c’était lui. Il me
1740_Prevost_Grecque1	. Elle m’assura qu’il n’y	avait	que l’obéissance qu’elle me devait, qui pût la faire
1740_Prevost_Grecque1	m’ayant répété tout ce qu’il m’	avait	déjà dit du penchant qu’il avait pour elle, il ajouta
1740_Prevost_Grecque1	m’avait déjà dit du penchant qu’il	avait	pour elle, il ajouta que dans la confiance qu’il avait
1740_Prevost_Grecque1	il ajouta que dans la confiance qu’il	avait	toujours à ma parole, il n’était pas fâché que je
1740_Prevost_Grecque1	que je fusse témoin des propositions qu’il	avait	à lui faire. J’avoue que ce discours et la scène
1740_Prevost_Grecque1	Il lui reprocha un dessein qu’elle n’	avait	formé, lui dit -il, que pour la rendre misérable ;
1740_Prevost_Grecque1	lui parla d’une superbe maison qu’il	avait	sur le Bosphore, dont il était résolu de lui abandonner la
1740_Prevost_Grecque1	désespérais du moins d’obtenir jamais ce qui	avait	été refusé au Sélictar. Mais combien ne sentis -je point redoubler
1740_Prevost_Grecque1	souffrir longtemps dans un lieu où il m’	avait	trouvé, elle ajouta fort adroitement qu’avec un bienfaiteur à qui
1740_Prevost_Grecque1	observait moins qu’avec un étranger qu’elle	avait	à peine vu trois fois. J’aurais peut-être trouvé dans la
1740_Prevost_Grecque1	libre pour y découvrir ce qu’il y	avait	de flatteur et de consolant pour moi. Mais, frappé du
1740_Prevost_Grecque1	. Mais, frappé du terme qu’elle	avait	demandé pour sa réponse, désespéré de la joie du Sélictar,
1740_Prevost_Grecque1	demandai quelque explication sur cette visite qui m’	avait	causé tant d’étonnement. Il ne se fit pas presser pour
1740_Prevost_Grecque1	même jour à Théophé divers présents qu’elle	avait	reçus, me dit -il, sans répondre à sa lettre,
1740_Prevost_Grecque1	, sans répondre à sa lettre, il	avait	fait pressentir le maître de langues sur le dessein où il était
1740_Prevost_Grecque1	, et que l’espoir d’être récompensé	avait	engagé une âme mercenaire à lui ouvrir sa maison. À la
1740_Prevost_Grecque1	sa maison. À la vérité il l’	avait	fait avertir que je m’y trouvais régulièrement le soir. «
1740_Prevost_Grecque1	ceux qu’il m’apportait. Théophé l’	avait	dépêché après moi, pour me prier de retourner chez elle,
1740_Prevost_Grecque1	prier de retourner chez elle, et lui	avait	recommandé d’attendre à quelque distance que j’eusse quitté le Sélictar
1740_Prevost_Grecque1	retourner sur mes pas un motif qui n’	avait	rien de commun avec les mouvements qui m’agitaient. J’avais
1740_Prevost_Grecque1	lui du projet de son départ, elle	avait	eu la satisfaction de le trouver fort disposé à la servir,
1740_Prevost_Grecque1	mais qu’au travers de son zèle elle	avait	su distinguer que l’intérêt était son seul motif. Il lui
1740_Prevost_Grecque1	intérêt était son seul motif. Il lui	avait	demandé la permission de garder les présents du Sélictar, en lui
1740_Prevost_Grecque1	départ. Les deux mots qu’il lui	avait	dit secrètement sur le port étaient une prière de me cacher cette
1740_Prevost_Grecque1	il parût, par le soin qu’il	avait	pris de s’autoriser de son contentement, qu’il lui restait
1740_Prevost_Grecque1	préférait les miennes. Cependant, elle l’	avait	flatté de quelque espérance, et le terme qu’elle avait pris
1740_Prevost_Grecque1	quelque espérance, et le terme qu’elle	avait	pris pour le déterminer était une espèce d’engagement qui l’obligeait
1740_Prevost_Grecque1	en lui rappelant ce souvenir. Mais elle	avait	tout prévu. Étant rentré dans sa chambre après avoir donné mes
1740_Prevost_Grecque1	Constantinople, et les raisons qu’elle m’	avait	expliquées me forçant moi -même d’approuver sa résolution, elle était
1740_Prevost_Grecque1	, pour se justifier, qu’il n’	avait	pas cru donner atteinte à la fidélité qu’il me devait ;
1740_Prevost_Grecque1	et me rappelant avec quelle franchise il m’	avait	confessé la part qu’il avait eue à l’absence de Théophé
1740_Prevost_Grecque1	il m’avait confessé la part qu’il	avait	eue à l’absence de Théophé lorsqu’il s’était aperçu que
1740_Prevost_Grecque1	je devais attribuer à la crainte qu’il	avait	de ma vengeance, et, renonçant à ses services, je
1740_Prevost_Grecque1	sa personne par le consentement volontaire qu’elle	avait	donné à notre départ ; maître de son cœur, car pourquoi
1740_Prevost_Grecque1	en arrivant. Théophé me témoigna qu’elle	avait	besoin de repos plus que de nourriture. Mais j’insistai sur
1740_Prevost_Grecque1	fait presser Théophé de prendre quelques rafraîchissements,	avait	été pour donner le temps à mes domestiques de l’orner avec
1740_Prevost_Grecque1	. Enfin, m’ayant répété qu’elle	avait	besoin de repos, j’expliquai cet avertissement comme une déclaration modeste
1740_Prevost_Grecque1	une déclaration modeste de l’impatience qu’elle	avait	de se voir libre avec moi. Je m’applaudis même de
1740_Prevost_Grecque1	par un excès de lenteur. Il m’	avait	semblé jusqu’alors que Théophé était entrée naturellement dans toutes mes vues
1740_Prevost_Grecque1	n’était point avec une femme qui m’	avait	raconté si ouvertement ses aventures de Patras et celles du sérail,
1740_Prevost_Grecque1	voyage pendant la nuit. Notre collation n’	avait	été composée que de fruits et de glaces. Je courus à
1740_Prevost_Grecque1	, et je lui demandai si sa santé	avait	souffert quelque altération. Elle ne me répondit point. Mon inquiétude
1740_Prevost_Grecque1	ne pas répondre à l’opinion qu’elle	avait	de moi si elle était sincère, me fit surmonter au même
1740_Prevost_Grecque1	» Passant ensuite au refus qu’elle m’	avait	fait de ses faveurs après les avoir prodiguées à je ne sais
1740_Prevost_Grecque1	Je me rappelai toute la conduite que Théophé	avait	tenue avec moi depuis que je l’avais vue au sérail de
1740_Prevost_Grecque1	? Il est vrai qu’elle me les	avait	rebattus quelquefois jusqu’à l’excès, et c’était peut-être cette
1740_Prevost_Grecque1	était peut-être cette espérance d’affectation qui m’	avait	empêché de les croire sincères. Je les avais regardés tout au
1740_Prevost_Grecque1	bon naturel et beaucoup de raison, elle	avait	été sérieusement frappée de mille principes qu’elle trouvait en semence au
1740_Prevost_Grecque1	semence au fond de son cœur ? N’	avait	-elle pas rejeté nettement les offres du Sélictar ? N’avait -elle
1740_Prevost_Grecque1	rejeté nettement les offres du Sélictar ? N’	avait	-elle pas pensé à me quitter moi -même, pour aller chercher
1740_Prevost_Grecque1	répondait à ses idées ? Et si elle	avait	consenti ensuite à se livrer à mes soins, n’était -il
1740_Prevost_Grecque1	par ma modération le changement que la nuit	avait	mis dans mes idées. Elle marqua quelque trouble, en me
1740_Prevost_Grecque1	l’avais vue pour la première fois,	avait	été pour moi une énigme perpétuelle, que son discours même me
1740_Prevost_Grecque1	, et qu’après l’essai qu’elle	avait	fait de ma faiblesse, elle n’osât se fier à mes
1740_Prevost_Grecque1	qu’elle connaissait déjà ce qu’elle n’	avait	appris que par l’occasion qu’elle avait eue de m’entretenir
1740_Prevost_Grecque1	avait appris que par l’occasion qu’elle	avait	eue de m’entretenir au sérail. Enfin, je lui promis
1740_Prevost_Grecque1	fois le désir dans les mouvements qu’elle	avait	faits pendant notre entretien. Mon dessein était de retourner aussitôt à
1740_Prevost_Grecque1	sa nation ; que l’expérience qu’elle	avait	acquise dans plusieurs sérails la mettait en état d’aider un étranger
1740_Prevost_Grecque1	l’usage de tout ce qu’il y	avait	de seigneurs en Turquie, et que si je la croyais propre
1740_Prevost_Grecque1	médiocrité dans les deux qualités dont on m’	avait	répondu. Ce qui m’occupa le plus en retournant à la
1740_Prevost_Grecque1	qui ne pouvait ignorer longtemps ni que Théophé	avait	quitté le maître de langues, ni même que je lui avais
1740_Prevost_Grecque1	. Cependant, outre l’idée qu’il	avait	lui -même de son crédit, je ne pouvais lui confesser qu’
1740_Prevost_Grecque1	, je lui appris que le motif qui	avait	fait rejeter ses offres, était un penchant déclaré de la jeune
1740_Prevost_Grecque1	représentais dans Théophé, et qu’il n’	avait	jamais prétendu les exclure du commerce qu’il s’était proposé avec
1740_Prevost_Grecque1	propre droiture autant que l’opinion qu’il	avait	de la mienne avait eu la force de le défendre jusqu’alors
1740_Prevost_Grecque1	l’opinion qu’il avait de la mienne	avait	eu la force de le défendre jusqu’alors, auraient peut-être commencé
1740_Prevost_Grecque1	je fus persuadé par son embarras que Synèse	avait	eu la fidélité, suivant mes ordres, de lui cacher le
1740_Prevost_Grecque1	honneur lui défendaient de reconnaître une fille qui	avait	été élevée dans un sérail. L’offre même que je fis
1740_Prevost_Grecque1	Je voulus savoir de Bema quel usage elle	avait	fait de l’autorité que je lui avais accordée dans ma maison
1740_Prevost_Grecque1	elle répéta toutes les raisons qu’elle m’	avait	déjà apportées pour me le faire craindre. La cause de son
1740_Prevost_Grecque1	, et cette marque de confiance qu’elle	avait	obtenue dans quelque sérail, était le souverain degré de distinction pour
1740_Prevost_Grecque1	en plus toutes les perfections dont la nature	avait	orné son caractère. Ce fut de moi -même qu’elle reçut
1740_Prevost_Grecque1	retour de faiblesse la confiance qu’elle m’	avait	rendue, et qui me paraissait surprenante à moi -même ; je
1740_Prevost_Grecque1	devait plus lui causer d’inquiétude. Il	avait	répondu à l’opinion que j’avais de lui, par une
1740_Prevost_Grecque1	nature ; car la seule voie qui lui	avait	pu donner quelque espérance de les satisfaire, étant fermée désormais par
1740_Prevost_Grecque1	par le refus de Théophé, il n’	avait	rien à se promettre de l’avenir, et le présent ne
1740_Prevost_Grecque1	qu’il aurait souhaité. Théophé, qui	avait	la complaisance de le recevoir aussi souvent qu’il venait à Oru
1740_Prevost_Grecque1	souvent qu’il venait à Oru, n’	avait	pas toujours celle de s’ennuyer avec lui, lorsqu’il y
1740_Prevost_Grecque1	tendres sentiments du Sélictar. Comme il n’	avait	plus de projet formé, et qu’il se réduisait à des
1740_Prevost_Grecque1	peu connue de sa nation, il y	avait	pris assez de goût pour en faire l’essai. Mais comment
1740_Prevost_Grecque1	la suite de ma vie. Il y	avait	environ six semaines que je faisais ma demeure à Oru, et
1740_Prevost_Grecque1	fussent enfants du même père, il n’	avait	pu me tomber dans l’esprit aucune défiance de leur familiarité.
1740_Prevost_Grecque1	croire une sœur si aimable, il n’	avait	pu se persuader sincèrement qu’il fût son frère. Mon attention
1740_Prevost_Grecque1	de continuer. La confession du misérable qui	avait	été exécuté par la sentence du cadi, suffisait, me dit
1740_Prevost_Grecque1	était morte avec sa mère, il n’	avait	changé de langage que pour gagner le juge par une offre infâme
1740_Prevost_Grecque1	sans doute à confirmer ce qu’il m’	avait	dit par quelque nouvelle preuve, j’ajoutai : « Si vous
1740_Prevost_Grecque1	ses adieux à Théophé, puisqu’il y	avait	peu d’apparence qu’il la revît jamais. Après avoir changé
1740_Prevost_Grecque1	ni l’estime ni la tendresse qu’il	avait	pour elle ; qu’il la regardait au contraire comme la plus
1740_Prevost_Grecque1	croyait trop heureux de la liberté qu’il	avait	eue de vivre avec elle ; qu’il ne perdrait jamais ces
1740_Prevost_Grecque1	de lui plaire à l’honneur qu’il	avait	de m’appartenir, il n’y avait point de condition contre
1740_Prevost_Grecque1	avait de m’appartenir, il n’y	avait	point de condition contre laquelle il voulût changer la sienne. Je
1740_Prevost_Grecque1	directement chez Théophé, comme s’il y	avait	eu quelque chose à conclure de l’empressement que je lui aurais
1740_Prevost_Grecque1	. Comme j’étais sûr qu’il n’	avait	pu la voir depuis qu’il m’avait quitté, je la
1740_Prevost_Grecque1	avait pu la voir depuis qu’il m’	avait	quitté, je la pressentis d’abord sur le dessein où j’
1740_Prevost_Grecque1	. Sous le nom de frère, Synèse	avait	obtenu des caresses et des faveurs qui avaient dû rendre sa situation
1740_Prevost_Grecque1	situation délicieuse en qualité d’amant. Il	avait	eu l’adresse de lui persuader que c’était un usage établi
1740_Prevost_Grecque1	innocente, et sur ce principe il l’	avait	accoutumée, non seulement à vivre avec lui avec la plus étroite
1740_Prevost_Grecque1	convenait -il de prétendre, si elle les	avait	oubliées en faveur de Synèse ? Cette réflexion, ou plutôt l’
1740_Prevost_Grecque1	par un exprès que l’Aga des Janissaires	avait	été arrêté la veille, sur quelques soupçons qui ne regardaient pas
1740_Prevost_Grecque1	ne seraient pas fort écoutées. Mon secours	avait	un sens plus étendu. Outre les moyens de fuir que je
1740_Prevost_Grecque1	eux le même service que mon prédécesseur n’	avait	pas fait difficile de rendre à Mahomet Ostun, c’est-à-dire de
1740_Prevost_Grecque1	conjura d’oublier tout ce qu’il m’	avait	dit de la naissance de Théophé, et de lui permettre de
1740_Prevost_Grecque1	, ajouta-t -il, par quel caprice il	avait	pu douter un moment d’une vérité dont il sentait le témoignage
1740_Prevost_Grecque1	pas beaucoup de remords, puisqu’il en	avait	joui si longtemps avec cette tranquillité, et c’était apparemment pour
1740_Prevost_Grecque1	apparemment pour les pousser plus loin qu’il	avait	pensé à se délivrer de l’incommode qualité de frère. Mais
1740_Prevost_Grecque1	n’était pas le discours qu’il m’	avait	tenu, ni la légèreté avec laquelle je le voyais changer de
1740_Prevost_Grecque1	reconnu pour le frère de Théophé, qui	avait	désavoué ce titre, et qui s’offrait à le reprendre par
1740_Prevost_Grecque1	chez l’Aga une partie du jour qui	avait	précédé son crime. J’aurais volé sur-le-champ chez le Grand Vizir
1740_Prevost_Grecque1	de précipitation à la première nouvelle qu’il	avait	eue de l’enlèvement de Chériber, il ne doutait pas que
1740_Prevost_Grecque1	fait sa confession au milieu des supplices,	avait	déjà perdu la vie par le cordon des Muets. On augurait
1740_Prevost_Grecque1	bien pour le Sélictar du délai qu’on	avait	apporté à le faire arrêter, et je n’entendis point qu’
1740_Prevost_Grecque1	croire bien puissante, puisque la crainte lui	avait	fait chercher un asile dans ma maison. Je ne compris point
1740_Prevost_Grecque1	de quel air il me répondit qu’il	avait	remis Synèse chez son père. Cependant j’étais également trompé sur
1740_Prevost_Grecque1	qu’en répondant à la seconde, il	avait	employé le mensonge pour me cacher une trahison dont il était complice
1740_Prevost_Grecque1	je l’ignorai pendant plusieurs jours. Synèse	avait	regardé l’ordre de son départ comme l’arrêt de sa mort
1740_Prevost_Grecque1	adresse pour se dispenser d’obéir, il	avait	fait réflexion que mes gens n’étaient point informés de mes motifs
1740_Prevost_Grecque1	. Je ne sais par quel prétexte il	avait	coloré sa proposition, mais après l’avoir mis dans ses intérêts
1740_Prevost_Grecque1	l’avoir mis dans ses intérêts, il	avait	feint de partir avec lui, et ils étaient rentrés tous deux
1740_Prevost_Grecque1	renfermé dans sa chambre, et le laquais	avait	reparu dans la maison au bout de quelques heures, comme s’
1740_Prevost_Grecque1	visites du Sélictar ayant été fréquentes, elle	avait	trop de pénétration pour n’avoir pas découvert les vues qui l’
1740_Prevost_Grecque1	ce qu’elle savait qu’on ne m’	avait	point accordé. Mais c’était sur cette connaissance même qu’elle
1740_Prevost_Grecque1	l’avoir confirmé dans l’opinion où il	avait	toujours été que je n’avais aucune liaison de galanterie avec mon
1740_Prevost_Grecque1	plaisir, et la première promesse qu’elle	avait	faite était fondée sur l’espoir de ne pas trouver de résistance
1740_Prevost_Grecque1	lorsque la disgrâce de l’Aga des Janissaires	avait	jeté la consternation dans l’esprit du Sélictar. Toutes ses craintes
1740_Prevost_Grecque1	n’ayant pu diminuer sa passion, il	avait	pressé d’autant plus Bema, que dans les incertitudes auxquelles il
1740_Prevost_Grecque1	il s’était d’abord livré, il	avait	mis en délibération s’il ne devait pas se sauver chez les
1740_Prevost_Grecque1	. Mais l’intrigante Bema, qui n’	avait	osé lui promettre un succès si prompt, s’était hasardée à
1740_Prevost_Grecque1	les chambres que mon maître d’hôtel leur	avait	assignées. Celle de Bema joignait l’appartement de Théophé. Ce
1740_Prevost_Grecque1	de l’amour, si ce motif n’	avait	été secondé dans le Sélictar par la crainte où il était pour
1740_Prevost_Grecque1	me trouvais comme déchargé du fardeau qui m’	avait	pesé sur le cœur, je marquai dans notre entretien une satisfaction
1740_Prevost_Grecque2	y surprendre moi -même le curieux qui nous	avait	suivis, lorsqu’il lui prendrait envie de se retirer. Cette
1740_Prevost_Grecque2	à me faire cacher le motif qui m’	avait	porté à les assembler, et le Sélictar me revenant à l’
1740_Prevost_Grecque2	assembler mes gens. Bema, qui l’	avait	conduit elle -même au jardin, s’était défiée de mes soupçons
1740_Prevost_Grecque2	sa maîtresse sous quelque prétexte, elle l’	avait	rappelé assez promptement pour le dérober à mes recherches. Je passai
1740_Prevost_Grecque2	du Sélictar ! Cependant, il n’y	avait	point à balancer entre l’intérêt d’une passion et celui du
1740_Prevost_Grecque2	arrivant chez moi que le Grand Vizir y	avait	envoyé deux fois un des principaux officiers, qui avait marqué beaucoup
1740_Prevost_Grecque2	deux fois un des principaux officiers, qui	avait	marqué beaucoup de regret de ne pas me rencontrer, et quelques
1740_Prevost_Grecque2	irrité depuis longtemps contre la Cour, qui	avait	entrepris de diminuer son autorité, s’était proposé de mettre sur
1740_Prevost_Grecque2	, second frère du Sultan, qu’il	avait	élevé dans son enfance, et qui s’était fait renfermer depuis
1740_Prevost_Grecque2	s’était échappé contre son frère. Il	avait	fallu s’assurer des dispositions de ce Prince, et former des
1740_Prevost_Grecque2	arraché la confession de son crime, il	avait	gardé une fidélité inviolable à ses amis, et le Vizir m’
1740_Prevost_Grecque2	puissant dans l’Égypte, qu’on n’	avait	pas douté qu’ils ne fussent les principaux fondements de l’entreprise
1740_Prevost_Grecque2	soutenir l’approche à leur âge, les	avait	forcés d’avouer qu’ils étaient entrés dans la conspiration, et
1740_Prevost_Grecque2	coup sur le trône. Cet aveu n’	avait	point empêché qu’on ne leur eût fait souffrir divers tourments,
1740_Prevost_Grecque2	, j’étais sûr qu’on n’y	avait	pas vu le Sélictar, qu’il aima mieux croire que ses
1740_Prevost_Grecque2	Oru me rendit témoignage qu’on ne m’	avait	rien exagéré. Ils faisaient la garde à ma porte avec une
1740_Prevost_Grecque2	me faire avertir. Ce soin qu’elle	avait	eu de penser à moi me toucha jusqu’à me faire passer
1740_Prevost_Grecque2	. Cent histoires de galanterie qu’elle m’	avait	racontées, m’ont paru comme autant de reproches qu’elle me
1740_Prevost_Grecque2	étais de l’écouter, qu’elle m’	avait	fait entendre que vous lui aviez donné quelque empire sur moi et
1740_Prevost_Grecque2	effet, en la quittant, qu’elle	avait	feint de ne pas m’entendre. Je me fis amener aussitôt
1740_Prevost_Grecque2	me persuader que c’était le hasard qui	avait	amené chez moi le Sélictar, à l’entrée de la nuit
1740_Prevost_Grecque2	s’étant aperçue au moment qu’elle l’	avait	rencontré, que Synèse était dans l’appartement de Théophé, son
1740_Prevost_Grecque2	zèle pour l’honneur de ma maison l’	avait	portée à prier ce seigneur de punir l’insulte que je recevais
1740_Prevost_Grecque2	elle se flattait encore que si elle n’	avait	pas quitté tout à fait ma maison, il aurait regagné secrètement
